GID,iso3,ID,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1
PRK.14_1,PRK,2507,Sinŭiju,,"	신의주 특별 행정구",T'ŭkbyŏl Haengjeonggu,Special Administrative Region,
PRT.1_1,PRT,2508,Aveiro,,,Distrito,District,1
PRT.2_1,PRT,2509,Azores,Açores,,Regiões autônoma,'Autonomous Region',
PRT.3_1,PRT,2510,Beja,,,Distrito,District,2
PRT.4_1,PRT,2511,Braga,,,Distrito,District,3
PRT.5_1,PRT,2512,Bragança,Braganza,,Distrito,District,4
PRT.6_1,PRT,2513,Castelo Branco,,,Distrito,District,5
PRT.7_1,PRT,2514,Coimbra,,,Distrito,District,6
PRT.8_1,PRT,2515,Évora,,,Distrito,District,
PRT.9_1,PRT,2516,Faro,,,Distrito,District,8
PRT.10_1,PRT,2517,Guarda,,,Distrito,District,9
PRT.11_1,PRT,2518,Leiria,,,Distrito,District,
PRT.12_1,PRT,2519,Lisboa,Lisbon|Lisbona|Lisbonne|Lissabon,,Distrito,District,
PRT.13_1,PRT,2520,Madeira,,,Regiões autônoma,'Autonomous Region',
PRT.14_1,PRT,2521,Portalegre,,,Distrito,District,
PRT.15_1,PRT,2522,Porto,Oporto,,Distrito,District,
PRT.16_1,PRT,2523,Santarém,,,Distrito,District,
PRT.17_1,PRT,2524,Setúbal,,,Distrito,District,
PRT.18_1,PRT,2525,Viana do Castelo,Vianna do Castello,,Distrito,District,
PRT.19_1,PRT,2526,Vila Real,Villa Real,,Distrito,District,
PRT.20_1,PRT,2527,Viseu,Vizeu,,Distrito,District,
PRY.1_1,PRY,2528,Alto Paraguay,,,Departamento,Department,
PRY.2_1,PRY,2529,Alto Paraná,,,Departamento,Department,
PRY.3_1,PRY,2530,Amambay,,,Departamento,Department,
PRY.4_1,PRY,2531,Asunción,,,Distrito Capital,Capital District,
PRY.5_1,PRY,2532,Boquerón,,,Departamento,Department,
PRY.6_1,PRY,2533,Caaguazú,,,Departamento,Department,
PRY.7_1,PRY,2534,Caazapá,,,Departamento,Department,
PRY.8_1,PRY,2535,Canindeyú,,,Departamento,Department,
PRY.9_1,PRY,2536,Central,,,Departamento,Department,
PRY.10_1,PRY,2537,Concepción,,,Departamento,Department,
PRY.11_1,PRY,2538,Cordillera,,,Departamento,Department,
PRY.12_1,PRY,2539,Guairá,,,Departamento,Department,
PRY.13_1,PRY,2540,Itapúa,,,Departamento,Department,
PRY.14_1,PRY,2541,Misiones,,,Departamento,Department,
PRY.15_1,PRY,2542,Ñeembucú,,,Departamento,Department,
PRY.16_1,PRY,2543,Paraguarí,,,Departamento,Department,
PRY.17_1,PRY,2544,Presidente Hayes,,,Departamento,Department,
PRY.18_1,PRY,2545,San Pedro,,,Departamento,Department,
PSE.1_1,PSE,2546,Gaza,,,District,District,
PSE.2_1,PSE,2547,West Bank,,,District,District,
PYF.1_1,PYF,2548,Îles Australes ,Tuha'a Pae|Austral Islands|Archipel des Australes,,Subdivisions administratives,Administrative subdivisions,
PYF.2_1,PYF,2549,Îles du Vent,Windward Islands,,Subdivisions administratives,Administrative subdivisions,
PYF.3_1,PYF,2550,Îles Marquises,Marquises|Marquesas Islands,,Subdivisions administratives,Administrative subdivisions,
PYF.4_1,PYF,2551,Îles Sous-le-Vent,Leeward Islands,,Subdivisions administratives,Administrative subdivisions,
PYF.5_1,PYF,2552,Îles Tuamotu-Gambier,Tuāmotu-Gambier|Archipels des Tuamotu et des Gambier,,Subdivisions administratives,Administrative subdivisions,
QAT.1_1,QAT,2553,Ad Dawhah,Doha,الدوحة,Baladiyah,Municipality,
QAT.2_1,QAT,2554,Al Daayen,,الضعاين‎,Baladiyah,Municipality,
QAT.3_1,QAT,2555,Al Khor,Al Khawr,الخور‎,Baladiyah,Municipality,
QAT.4_1,QAT,2556,Al Wakrah,Al Wakra,الوكرة,Baladiyah,Municipality,
QAT.5_1,QAT,2557,Ar Rayyan,,الريان‎,Baladiyah,Municipality,
QAT.6_1,QAT,2558,Madinat ash Shamal,,الشمال‎,Baladiyah,Municipality,
QAT.7_1,QAT,2559,Umm Salal,,أم صلال‎,Baladiyah,Municipality,
REU.1_1,REU,2560,Saint-Benoît,,,Arrondissement,Arrondissement,
REU.2_1,REU,2561,Saint-Denis,,,Arrondissement,Arrondissement,
REU.3_1,REU,2562,Saint-Paul,,,Arrondissement,Arrondissement,
REU.4_1,REU,2563,Saint-Pierre,,,Arrondissement,Arrondissement,
ROU.1_1,ROU,2564,Alba,,,Judet,County,
ROU.2_1,ROU,2565,Arad,,,Judet,County,
ROU.3_1,ROU,2566,Argeș,Arges,,Judet,County,
ROU.4_1,ROU,2567,Bacău,Bacau,,Judet,County,
ROU.5_1,ROU,2568,Bihor,,,Judet,County,
ROU.6_1,ROU,2569,Bistrița-Năsăud,Bistrita-nasaud,,Judet,County,
ROU.7_1,ROU,2570,Botoșani,Botosani,,Judet,County,
ROU.8_1,ROU,2571,Brașov,Brasov,,Judet,County,
ROU.9_1,ROU,2572,Brăila,Braila,,Judet,County,
ROU.10_1,ROU,2573,Bucharest,Bucuresti,,Municipiu,Municipality,
ROU.11_1,ROU,2574,Buzău,Buzau,,Judet,County,
ROU.12_1,ROU,2575,Călărași,Calarasi,,Judet,County,
ROU.13_1,ROU,2576,Caraș-Severin,Caras-severin,,Judet,County,
ROU.14_1,ROU,2577,Cluj,,,Judet,County,
ROU.15_1,ROU,2578,Constanța,Constanta,,Judet,County,
ROU.16_1,ROU,2579,Covasna,,,Judet,County,
ROU.17_1,ROU,2580,Dâmbovița,Dambovita,,Judet,County,
ROU.18_1,ROU,2581,Dolj,,,Judet,County,
ROU.19_1,ROU,2582,Galați,Galati,,Judet,County,
ROU.20_1,ROU,2583,Giurgiu,,,Judet,County,
ROU.21_1,ROU,2584,Gorj,,,Judet,County,
ROU.22_1,ROU,2585,Harghita,,,Judet,County,
ROU.23_1,ROU,2586,Hunedoara,,,Judet,County,
ROU.24_1,ROU,2587,Iași,Iasi,,Judet,County,
ROU.25_1,ROU,2588,Ialomița,Ialomita,,Judet,County,
ROU.26_1,ROU,2589,Ilfov,,,Judet,County,
ROU.27_1,ROU,2590,Maramureș,Maramures,,Judet,County,
ROU.28_1,ROU,2591,Mehedinți,Mehedinti,,Judet,County,
ROU.29_1,ROU,2592,Mureș,Mures,,Judet,County,
ROU.30_1,ROU,2593,Neamț,Neamt,,Judet,County,
ROU.31_1,ROU,2594,Olt,,,Judet,County,
ROU.32_1,ROU,2595,Prahova,,,Judet,County,
ROU.33_1,ROU,2596,Sălaj,Salaj,,Judet,County,
ROU.34_1,ROU,2597,Satu Mare,,,Judet,County,
ROU.35_1,ROU,2598,Sibiu,,,Judet,County,
ROU.36_1,ROU,2599,Suceava,,,Judet,County,
ROU.37_1,ROU,2600,Teleorman,,,Judet,County,
ROU.38_1,ROU,2601,Timiș,Timis,,Judet,County,
ROU.39_1,ROU,2602,Tulcea,,,Judet,County,
ROU.40_1,ROU,2603,Vâlcea,Valcea,,Judet,County,
ROU.41_1,ROU,2604,Vaslui,,,Judet,County,
ROU.42_1,ROU,2605,Vrancea,,,Judet,County,
RUS.1_1,RUS,2606,Adygey,Adygea|Adygeya|Adygheya|Republic of Adygeya|Adygeyskaya A.Obl.|Respublika Adygeya,Республика Адыгея,Respublika,Republic,
RUS.2_1,RUS,2607,Altay,Altayskiy Kray,Алтайский край,Kray,Territory,
RUS.3_1,RUS,2608,Amur,Amurskaya Oblast,Амурская область,Oblast,Region,
RUS.4_1,RUS,2609,Arkhangel'sk,Arcangelo|Archangel|Archangelsk|Arkhangelskaya Oblast,Архангельская область,Oblast,Region,
RUS.5_1,RUS,2610,Astrakhan',Astrachan|Astrakhanskaya Oblast,Астраханская область,Oblast,Region,
RUS.6_1,RUS,2611,Bashkortostan,Bashkir|Bashkiriya|Bashkirskaya A.S.S.R.|Republic of Bashkortostan|Respublika Bashkortostan,Республика Башкортостан,Respublika,Republic,
RUS.7_1,RUS,2612,Belgorod,Belgorodskaya Oblast,Белгородская область,Oblast,Region,
RUS.8_1,RUS,2613,Bryansk,Bryanskaya Oblast,Брянская область,Oblast,Region,
RUS.9_1,RUS,2614,Buryat,Buryatiya|Buryat-Mongol A.S.S.R.|Republic of Buryatia|Buryatskaya A.S.S.R.|Respublika,Республика Бурятия,Respublika,Republic,
RUS.10_1,RUS,2615,Chechnya,Cecenia|Chechenia|Chechênia|Tchetchnia|Chechen-Ingush A.S.S.R.|Checheno-Ingushetia|Checheno-Ingushetia,Республика Чечено-Ингушская,Respublika,Republic,
RUS.11_1,RUS,2616,Chelyabinsk,Chelyabinskaya Oblast,Челябинская область,Oblast,Region,
RUS.12_1,RUS,2617,Chukot,Chukotka|Chukotskiy Aok,Чукотский АОк,Avtonomnyy Okrug,Autonomous Province,7001
RUS.13_1,RUS,2618,Chuvash,Chuvashskaya A.S.S.R.|Chuvashskaya Respublika|Chuvashiya|Chuvash Republic,Чувашская Республика,Respublika,Republic,
RUS.14_1,RUS,2619,City of St. Petersburg,Sankt-Peterburg gorsovet,Санкт-Петербург (горсовет),Gorsovet,City,601
RUS.15_1,RUS,2620,Dagestan,Dagestanskaya A.S.S.R.|Daghestan|Republic of Dagestan|Respublika Dagestan|Dagistan,Республика Дагестан,Respublika,Republic,
RUS.16_1,RUS,2621,Gorno-Altay,Gorno-Altayskaya A.Obl.|Respublika Altay|Oirot|Republic of Altai,Республика Алтай,Respublika,Republic,
RUS.17_1,RUS,2622,Ingush,Ingouchie|Inguchétia|Inguschetien|Ingushetia|Ingushetiya|Ingush Republic|Ingushskaya Respublika|Respublika Ingushetiya,Респу́блика Ингуше́тия,Respublika,Republic,4201
RUS.18_1,RUS,2623,Irkutsk,Irkutskaya Oblast,Иркутская область,Oblast,Region,
RUS.19_1,RUS,2624,Ivanovo,Ivanovskaya Oblast,Ивановская область,Oblast,Region,
RUS.20_1,RUS,2625,Kabardin-Balkar,Kabardin A.S.S.R.|Kabardino-Balkarskaya A.S.S.R.|Kabardino-Balkariya|Kabardino-Balkarsk|Kabard|Kabardino-Balkarskaya Republic,Кабардино-Балкарская Республика,Respublika,Republic,
RUS.21_1,RUS,2626,Kaliningrad,Kaliningradskaya Oblast,Калининградская область,Oblast,Region,
RUS.22_1,RUS,2627,Kalmyk,Kalmykiya|Khalmg Tangch|Republic of Kalmykia|Kalmytskaya A.S.S.R.|Respublika Kalmykiya,Республика Калмыкия,Respublika,Republic,
RUS.23_1,RUS,2628,Kaluga,Kaluzhskaya Oblast,Калужская область,Oblast,Region,
RUS.24_1,RUS,2629,Kamchatka,Kamçatka|Kamchatskaya Kray,Камчатская край,Kray,Territory,
RUS.25_1,RUS,2630,Karachay-Cherkess,Karaçay-Çerkes|Karachay-Cherkessiya|Karachayevo-Cherkesskaya Respublika|Karachayevo-Cherkessiya|Karachayevo-Cherkess Republic|K,Карачаево-Черкессия Республика,Respublika,Republic,
RUS.26_1,RUS,2631,Karelia,Karelian A.S.S.R.|Karelo-Finnish A.S.S.R.|Karel'skaya A.S.S.R.|Olonets|Olonetskaya G.|Kareliya|Republic of Karelia,Республика Карелия,Respublika,Republic,
RUS.27_1,RUS,2632,Kemerovo,Kemerovskaya Oblast,Кемеровская область,Oblast,Region,
RUS.28_1,RUS,2633,Khabarovsk,Khabarovskiy Kray,Хабаровский край,Kray,Territory,
RUS.29_1,RUS,2634,Khakass,Khakassiya|Republic of Khakasia|Khakasskaya A.Obl.|Respublika Khakasiya|Republic of Khakasia,Республика Хакасия,Respublika,Republic,
RUS.30_1,RUS,2635,Khanty-Mansiy,Khanty-Mansiysk|Khanty-Mansiyskiy A.Okr.|Khanty-Mansiyskiy A.Okr.-Yugra|Khanty-Mansiyskiy Aok,Ханты-Мансийский АОк,Avtonomnyy Okrug,Autonomous Province,
RUS.31_1,RUS,2636,Kirov,Vyatka|Vyatskaya G.|Kirovskaya Oblast,Кировская область,Oblast,Region,
RUS.32_1,RUS,2637,Komi,Komi A.S.S.R.|Republic of Komi|Respublika Komi,Республика Коми,Respublika,Republic,
RUS.33_1,RUS,2638,Kostroma,Kostromskaya Oblast,Костромская область,Oblast,Region,
RUS.34_1,RUS,2639,Krasnodar,Cossacks of the Black Sea|Kuban|Kubanskaya|Yekaterinodar|Krasnodarskiy Kray,Краснодарский край,Kray,Territory,
RUS.35_1,RUS,2640,Krasnoyarsk,Krasnoyarskiy Kray|Yeniseisk|Yeniseyskaya G.,Красноярский край,Kray,Territory,6209
RUS.36_1,RUS,2641,Kurgan,Kurganskaya Oblast,Курганская область,Oblast,Region,
RUS.37_1,RUS,2642,Kursk,Kurskaya Oblast,Курская область,Oblast,Region,
RUS.38_1,RUS,2643,Leningrad,Saint Petersburg|Sankt-Peterburgskaya G.|Leningradskaya Oblast,Ленинградская область,Oblast,Region,
RUS.39_1,RUS,2644,Lipetsk,Lipetskaya Oblast,Липецкая область,Oblast,Region,
RUS.40_1,RUS,2645,Maga Buryatdan,Magadanskaya Oblast,Магаданская область,Oblast,Region,7009
RUS.41_1,RUS,2646,Mariy-El,Mari|Mari-El|Republic of Mari El|Mariyskaya A.S.S.R.|Respublika Mariy El,Республика Марий Эл,Respublika,Republic,
RUS.42_1,RUS,2647,Mordovia,Mordov|Mordvian Autonomous Republic|Mordvinia|Republic of Mordovia|Mordovian A.S.S.R.,Республика Мордовия,Respublika,Republic,
RUS.43_1,RUS,2648,Moscow City,,,Gorod,City,
RUS.44_1,RUS,2649,Moskva,Mosca|Moscou|Moscow|Moskau|Moskova|Moskovskaya,Московская область,Oblast,Region,
RUS.45_1,RUS,2650,Murmansk,Murmanskaya Oblast,Мурманская область,Oblast,Region,
RUS.46_1,RUS,2651,Nenets,Nenetskiy A.Okr.|Nenetskiy Aok,Ненецкий АОк,Avtonomnyy Okrug,Autonomous Province,
RUS.47_1,RUS,2652,Nizhegorod,Gor'kiy|Gor'kovskaya|Gorky|Nizhegorodskaya|Nizhniy-Novgorod|Nizhegorodskaya Oblast,Нижегородская область,Oblast,Region,
RUS.48_1,RUS,2653,North Ossetia,Kuzey Osetya|Respublika Severnaya Osetiya|Severnaya Osetiya-Alaniya|North Ossetian A.S.S.R.|Republic of North Osetia-Alania,Республика Северная Осетия-Алания,Respublika,Republic,
RUS.49_1,RUS,2654,Novgorod,Novgorodskaya Oblast,Новгородская область,Oblast,Region,
RUS.50_1,RUS,2655,Novosibirsk,Novosibirskaya Oblast,Новосибирская область,Oblast,Region,
RUS.51_1,RUS,2656,Omsk,Omskaya Oblast,Омская область,Oblast,Region,
RUS.52_1,RUS,2657,Orel,Orlovskaya|Or'ol|Oryol|Orlovskaya Oblast,Орловская область,Oblast,Region,
RUS.53_1,RUS,2658,Orenburg,Chkalov|Orenburgskaya|Orenburgskaya Oblast,Оренбургская область,Oblast,Region,
RUS.54_1,RUS,2659,Penza,Penzenskaya Oblast,Пензенская область,Oblast,Region,
