"","iso","iso3","subarea","hdi","population","fraction_urban_pop","fraction_pop_under5","sheddingRate_rota","shedding_duration_rota","sheddingRate_crypto","shedding_duration_crypto","incidence_urban_under5_rota","incidence_urban_5plus_rota","incidence_rural_under5_rota","incidence_rural_5plus_rota","incidence_urban_under5_crypto","incidence_urban_5plus_crypto","incidence_rural_under5_crypto","incidence_rural_5plus_crypto","flushSewer_urb","flushSeptic_urb","flushPit_urb","flushOpen_urb","flushUnknown_urb","pitSlab_urb","pitNoSlab_urb","compostingTwinSlab_urb","compostingTwinNoSlab_urb","compostingToilet_urb","bucketLatrine_urb","containerBased_urb","hangingToilet_urb","openDefecation_urb","other_urb","coverBury_urb","sewageTreated_urb","fecalSludgeTreated_urb","isWatertight_urb","hasLeach_urb","onsiteDumpedland_urb","emptyFrequency_urb","pitAdditive_urb","urine_urb","flushSewer_rur","flushSeptic_rur","flushPit_rur","flushOpen_rur","flushUnknown_rur","pitSlab_rur","pitNoSlab_rur","compostingTwinSlab_rur","compostingTwinNoSlab_rur","compostingToilet_rur","bucketLatrine_rur","containerBased_rur","hangingToilet_rur","openDefecation_rur","other_rur","coverBury_rur","sewageTreated_rur","fecalSludgeTreated_rur","isWatertight_rur","hasLeach_rur","onsiteDumpedland_rur","emptyFrequency_rur","pitAdditive_rur","urine_rur","FractionPrimarytreatment","FractionSecondarytreatment","FractionTertiarytreatment","FractionQuaternarytreatment","FractionPonds","fEmitted_inEffluent_after_treatment_viruses","fEmitted_inEffluent_after_treatment_protozoa"
"212",5212,"SWZ","Swaziland",0.608,1391385,0.23799236,0.123841974065736,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.316,0.179,0.015,0.004,0.002,0.428,0.049,NA,NA,0,0,NA,0,0.005,0,NA,0.1019473,NA,NA,NA,0.1,3,"None","Fresh Urine",0.02,0.038,0.007,0,0.001,0.715,0.074,NA,NA,0,0,NA,0,0.144,0.001,NA,0.0100481,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"213",5213,"SXM","Sint Maarten",NA,40552,1,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"214",5214,"SYC","Seychelles",0.801,95235,0.566902924,0.0810148464510881,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"215",5215,"SYR","Syria",0.549,18284407,0.541621995,0.10965851167759,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.959,0.012,0,0,0,0.026,0.002,NA,NA,0,0,NA,0,0.001,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.445,0.127,0,0,0,0.37,0.034,NA,NA,0,0,NA,0,0.023,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.410958904109589,0.493150684931507,0.0958904109589041,NA,NA,0.112369863013699,0.186438356164384
"216",5216,"TCA","Turks and Caicos Islands",NA,35963,0.930984623,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"217",5217,"TCD","Chad",0.401,15353184,0.230589238,0.178403759584202,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0,0.041,0.012,0.003,0,0.475,0.287,NA,NA,0,0.001,NA,0.01,0.171,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.001,0.001,0,0,0.036,0.109,NA,NA,0,0.001,NA,0.008,0.844,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"218",5218,"TGO","Togo",0.513,7990926,0.417016501,0.147372721225472,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.012,0.408,0.046,0.005,0.001,0.336,0.057,NA,NA,0,0,NA,0,0.131,0.003,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.041,0.005,0,0,0.147,0.087,NA,NA,0.011,0,NA,0.003,0.706,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"219",5219,"THA","Thailand",0.765,69183173,0.499486747,0.051519385865709,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.108,0.866,0.021,0.003,0,0.001,0,NA,NA,0,0,NA,0,0.001,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.052,0.896,0.046,0,0,0.001,0,NA,NA,0,0,NA,0,0.004,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"220",5220,"TJK","Tajikistan",0.656,9107211,0.271343774,0.142252141567067,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.552,0.003,0.015,0.007,0,0.824,0.012,NA,NA,0,0,NA,0,0.001,0.003,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.001,0,0.003,0.002,0,1.908,0.07,NA,NA,0.001,0,NA,0,0.004,0.001,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"221",5221,"TKL","Tokelau",NA,1319,0,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"222",5222,"TKM","Turkmenistan",0.71,5851466,0.515933443,0.109607777042894,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.625,0.375,0,NA,NA,0.1609375,0.273125
"223",5223,"TLS","Timor-Leste",0.626,1324094,0.305778895,0.135071546567843,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"224",5224,"TON","Tonga",0.717,109008,0.231313298,0.115433739841244,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0,0.908,0.04,0,0,0.026,0.002,NA,NA,0.001,0.034,NA,0,0,0.019,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.776,0.079,0.002,0,0.116,0.098,NA,NA,0.003,0.022,NA,0,0,0.023,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"225",5225,"TTO","Trinidad and Tobago",0.799,1372598,0.531841807,0.0631415278840664,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"226",5226,"TUN","Tunisia",0.739,11659174,0.689450728,0.0849637411074628,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.682,0.186,0,0.009,0,0,0,NA,NA,0,0,NA,0,0.001,0.121,0.0614009,0.7608197,0.0607068,0.0607068,0.0607068,0.1,3,"None","Fresh Urine",0.082,0.728,0,0.093,0,0,0,NA,NA,0,0,NA,0,0.028,0.069,NA,0.0739426,NA,NA,NA,0.1,3,"None","Fresh Urine",0.811320754716981,0.188679245283019,0,NA,NA,0.201462264150943,0.348584905660377
"227",5227,"TUR","Turkey",0.807,81916871,0.751428701,0.0778660261916343,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.96,0.03,0,0,0,0.06,0.005,NA,NA,0,0,NA,0,0,0,0.0089341,0.6812018,0.0063042,0.0063042,0.0063042,0.1,3,"None","Fresh Urine",0.435,0.432,0,0,0,0.864,0.113,NA,NA,0,0,NA,0,0.014,0.005,NA,0.3025764,NA,NA,NA,0.1,3,"None","Fresh Urine",0.285714285714286,0.387755102040816,0.326530612244898,NA,NA,0.0802857142857143,0.135714285714286
"228",5228,"TUV","Tuvalu",NA,11287,0.623903606,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418393,0,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0972453,0,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"229",5229,"TWN","Taiwan",NA,23694089,0.781557417,0.0424548243832341,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.722222222222222,0.277777777777778,0,NA,NA,0.182083333333333,0.3125
"230",5230,"TZA","Tanzania",0.528,59091392,0.337757232,0.163032230792092,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.023,0.276,0.242,0.03,0.001,0.32,0.099,NA,NA,0.004,0,NA,0,0.006,0,0.3082662,0.0061506,0,0,0,0.1,3,"None","Fresh Urine",0.004,0.041,0.057,0.005,0.002,0.364,0.405,NA,NA,0.02,0.001,NA,0.001,0.097,0.003,0.2231534,0.0007022,0,0,0,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"231",5231,"UGA","Uganda",0.528,44270563,0.237744503,0.170438752978728,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.014,0.062,0.039,0.002,0.006,0.506,0.35,NA,NA,0.009,0,NA,0,0.012,0,NA,0.0042451,NA,NA,NA,0.1,3,"None","Fresh Urine",0.002,0.002,0,0,0,0.226,0.676,NA,NA,0.001,0.001,NA,0.002,0.081,0.01,NA,0.0005484,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"232",5232,"UKR","Ukraine",0.75,44009214,0.693524542,0.0483345143050704,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.699,0.018,0.071,0,0,0.202,0.006,NA,NA,0.003,0.001,NA,0,0,0,0.1310977,0.4446968,0.0819112,0.0819112,0.0819112,0.1,3,"None","Fresh Urine",0.059,0.022,0.07,0,0.001,0.806,0.02,NA,NA,0.012,0.009,NA,0,0.001,0,NA,0.0155716,NA,NA,NA,0.1,3,"None","Fresh Urine",0.5,0.5,0,NA,NA,0.13375,0.2225
"233",5233,"UMI","United States Minor Outlying Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",5234,"URY","Uruguay",0.808,3469551,0.953340072,0.0681274032185028,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.63,0.325,0,0.001,0,0.036,0,NA,NA,0,0,NA,0,0.004,0.005,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.011,0.868,0,0.002,0,0.097,0,NA,NA,0,0,NA,0,0.007,0.015,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.86046511627907,0.13953488372093,0,NA,NA,0.212151162790698,0.368488372093023
"235",5235,"USA","United States",0.92,326766748,0.822564461,0.0594446364049771,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.937,0.063,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0.0163308,0.9222411,0.0161154,0.0161154,0.0161154,0.1,3,"None","Fresh Urine",0.322,0.677,0,0,0,0,0,NA,NA,0,0,NA,0,0,0.001,NA,0.3059011,NA,NA,NA,0.1,3,"None","Fresh Urine",0.0135135135135135,0.445945945945946,0.540540540540541,NA,NA,0.0165878378378378,0.025472972972973
"236",5236,"UZB","Uzbekistan",0.71,32364996,0.504780597,0.10253119592136,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.833333333333333,0.166666666666667,0,NA,NA,0.20625,0.3575
"237",5237,"VAT","Vatican City",NA,801,1,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"238",5238,"VCT","Saint Vincent and the Grenadines",0.728,110200,0.521978221,0.0694565873795596,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"239",5239,"VEN","Venezuela",0.726,32381221,0.882076652,0.0831134385098465,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.818181818181818,0.181818181818182,0,NA,NA,0.202954545454545,0.351363636363636
"240",5240,"VGB","British Virgin Islands",NA,31719,0.477221854,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"241",5241,"VIR","Virgin Islands, U.S.",NA,104914,0.957203042,0.0571713128333796,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.833333333333333,0.166666666666667,0,NA,NA,0.20625,0.3575
"242",5242,"VNM","Vietnam",0.693,96491146,0.359193174,0.0810826576343319,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.013,0.877,0.01,0.006,0.001,0.017,0.009,NA,NA,0.013,0,NA,0.026,0.026,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.004,0.537,0.039,0.011,0.001,0.097,0.049,NA,NA,0.088,0.001,NA,0.093,0.073,0.007,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"243",5243,"VUT","Vanuatu",0.597,282117,0.252735567,0.137001465082207,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"244",5244,"WLF","Wallis and Futuna",NA,11683,0,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"245",5245,"WSM","Samoa",0.707,197695,0.182432535,0.13603145002772,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3749944,0.002414,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5080804,0.000868,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"246",5246,"XAD","Akrotiri and Dhekelia",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",5247,"XCA","Caspian Sea",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",5248,"XCL","Clipperton Island",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",5249,"XKO","Kosovo",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",5250,"XNC","Northern Cyprus",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",5251,"XPI","Paracel Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",5252,"XSP","Spratly Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",5253,"YEM","Yemen",0.463,28915284,0.366424207,0.137977282078489,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.644,0.226,0,0,0,0.08,0,NA,NA,0,0.023,NA,0,0.024,0.002,0.0690338,0.5434455,0.0576051,0.0576051,0.0576051,0.1,3,"None","Fresh Urine",0.062,0.283,0,0,0,0.219,0,NA,NA,0,0.098,NA,0,0.334,0.004,NA,0.0038942,NA,NA,NA,0.1,3,"None","Fresh Urine",0.4,0.4,0.2,NA,NA,0.1078,0.182
"254",5254,"ZAF","South Africa",0.705,57398421,0.663550814,0.0972023661288084,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"255",5255,"ZMB","Zambia",0.591,17609178,0.435209241,0.160273120758122,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.248,0.101,0.016,0,0,0.728,0.251,NA,NA,0,0,NA,0,0.014,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.004,0.007,0.002,0,0,0.498,0.478,NA,NA,0,0,NA,0.002,0.257,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.8,0.2,0,NA,NA,0.199,0.344
"256",5256,"ZWE","Zimbabwe",0.563,16913261,0.322085315,0.141119444373238,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.784,0.102,0.016,0.008,0.001,0.067,0.005,NA,NA,0,0.007,NA,0,0.011,0,0.0343757,0.1174992,0.0110469,0.0110469,0.0110469,0.1,3,"None","Fresh Urine",0.026,0.019,0.002,0,0,0.51,0.108,NA,NA,0,0.001,NA,0,0.331,0.002,NA,0.0032482,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
